dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
1.215043,tcp,http,FIN,12,18,1580,10168,23.867469,31,29,9540.40332,63233.98047,3,5,110.426997,71.441529,9646.925769,7755.932275,255,2014984017,2061556659,255,0.000647,0.000533,0.000114,132,565,1,3924,3,0,3,2,1,2,0,0,1,2,2,0,0
0.227228,tcp,http,FIN,10,6,1526,268,66.012991,254,252,48374.32031,7886.352051,2,1,23.740444,39.148,1216.262525,57.458773,255,58818458,1164368772,255,0.085653,0.031487,0.054166,153,45,1,0,9,1,3,3,1,10,0,0,1,3,10,0,0
0.000953,udp,dns,CON,2,2,146,178,3147.953894,31,29,612801.6875,747114.375,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,1,0,0
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,16,6,2,1,1,9,0,0,0,3,9,0,0
0.223231,tcp,ftp-data,FIN,14,6,8928,320,85.113626,31,29,297127.1875,9568.563477,4,1,17.171616,44.520398,1586.047927,67.871437,255,4282899015,2488821623,255,0.000631,0.000492,0.000139,638,53,0,0,1,0,1,1,1,1,0,0,0,7,1,0,0
0.210878,tcp,-,CON,6,2,998,86,33.194549,62,252,31563.27344,1631.274902,2,1,42.1756,0.001,2224.564123,0.0,255,415411308,141846327,255,0.140935,0.101869,0.039066,166,43,0,0,4,3,3,3,1,4,0,0,0,3,4,0,0
0.814147,tcp,-,CON,6,2,978,86,8.597956,62,252,8008.381836,422.528107,2,1,162.8294,0.008,8549.872997,0.0,255,1101009153,2947195704,255,0.537881,0.492459,0.045422,163,43,0,0,2,3,2,2,1,2,0,0,0,2,2,0,0
0.001061,udp,dns,CON,2,2,146,178,2827.521083,31,29,550424.125,671065.0,0,0,0.01,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,2,1,2,0,0,0,4,1,0,0
4e-06,tcp,-,REQ,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,3,1,1,6,0,0,0,4,6,0,0
0.099949,tcp,-,FIN,22,14,1470,1728,350.178583,31,29,112377.3125,128465.5156,5,4,4.759476,7.634385,415.158233,15.068191,255,3013531007,868415625,255,0.000707,0.000582,0.000125,67,123,0,0,8,0,1,1,1,4,0,0,0,1,12,0,0
0.462839,tcp,smtp,FIN,52,42,37496,3380,200.933799,31,29,635642.1875,57039.27344,18,8,9.067961,11.276829,779.784273,25.631697,255,4085031039,4081834315,255,0.000627,0.000486,0.000141,721,80,0,0,1,0,4,1,1,1,0,0,0,4,3,0,0
0.004464,udp,-,CON,4,4,568,304,1568.100359,31,29,763440.875,408602.1563,0,0,1.225667,1.004667,1.724164,1.41233,0,0,0,0,0.0,0.0,0.0,142,76,0,0,9,0,5,1,1,3,0,0,0,4,7,0,0
0.014026,tcp,-,FIN,36,38,2334,16290,5204.61993,31,29,1294738.375,9047198.0,7,12,0.391571,0.363514,24.844726,22.62005,255,1515053862,3664953535,255,0.000692,0.000568,0.000124,65,429,0,0,8,0,5,1,1,1,0,0,0,4,2,0,0
6e-06,udp,-,INT,2,0,2044,0,166666.6608,254,0,1362666624.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1022,0,0,0,5,2,2,1,1,4,0,0,0,3,5,0,0
0.022616,tcp,-,FIN,22,14,1470,1728,1547.576879,31,29,496639.5313,567739.625,5,4,1.190316,1.694308,75.788471,2.40161,255,1634222168,3779823700,255,0.0006,0.000465,0.000135,67,123,0,0,4,0,3,1,1,2,0,0,0,2,4,0,0
0.938285,tcp,-,CON,6,2,978,86,7.46042,62,252,6948.848145,366.626343,2,1,187.657,0.001,11334.43121,0.0,255,3048775342,1938176218,255,0.78722,0.139037,0.648183,163,43,0,0,7,3,1,1,1,4,0,0,0,1,4,0,0
1.00611,tcp,http,FIN,12,18,1580,10168,28.823887,31,29,11521.60352,76365.41406,3,5,91.42927,59.151057,9529.946527,7674.756188,255,1474364676,1475386657,255,0.00071,0.000538,0.000172,132,565,1,3924,1,0,3,1,1,2,0,0,1,2,2,0,0
0.004218,tcp,-,FIN,12,12,1064,2260,5452.821259,31,29,1851114.25,3929824.5,4,4,0.351364,0.324909,17.617827,0.39685,255,3875588331,1730547742,255,0.000781,0.000636,0.000145,89,188,0,0,3,0,4,1,1,2,0,0,0,2,8,0,0
0.665438,tcp,http,FIN,10,8,836,1284,25.547083,62,252,9052.68457,13512.9043,2,2,73.937556,79.894711,3948.651143,145.281953,255,3431853680,17324464,255,0.147054,0.076401,0.070653,84,161,1,235,3,1,1,1,1,2,0,0,1,2,2,0,0
0.004653,tcp,-,FIN,18,18,3960,2456,7522.02911,31,29,6430260.5,3988824.5,7,7,0.254824,0.242941,12.494291,0.313465,255,1469430201,3622117672,255,0.000637,0.000519,0.000118,220,136,0,0,10,0,6,1,1,5,0,0,0,6,9,0,0
0.473687,tcp,-,CON,6,2,986,86,14.777691,62,252,13882.58496,726.217957,2,1,94.7374,0.004,4798.732726,0.0,255,3644864173,2016325598,255,0.19805,0.122178,0.075872,164,43,0,0,12,3,3,3,1,11,0,0,0,3,11,0,0
0.001033,udp,dns,CON,2,2,130,162,2904.162775,31,29,503388.2188,627299.1875,0,0,0.008,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,1,1,1,2,0,0,0,8,1,0,0
1.723187,udp,-,CON,4,4,520,304,4.062241,31,29,1810.598633,1058.503784,0,0,367.336,289.699656,519.485906,409.693656,0,0,0,0,0.0,0.0,0.0,130,76,0,0,12,0,21,1,1,7,0,0,0,11,19,0,0
0.006332,tcp,-,FIN,34,24,4908,2344,9001.89544,31,29,6018951.5,2838913.5,9,6,0.191879,0.246826,0.0,0.359932,255,2533514221,2533795762,255,0.000676,0.000543,0.000133,144,98,0,0,9,0,4,2,1,2,0,0,0,6,5,0,0
0.001136,udp,dns,CON,2,2,146,178,2640.844988,31,29,514084.5,626760.5625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,2,0,0
0.023635,tcp,-,FIN,48,50,2974,30506,4104.08293,31,29,985995.375,10119230.0,7,18,0.495702,0.479625,34.528122,34.164358,255,2954316457,2954617624,255,0.000746,0.000604,0.000142,62,610,0,0,9,0,1,1,1,1,0,0,0,4,4,0,0
0.02528,tcp,smtp,FIN,52,42,37152,3380,3678.797375,31,29,11531012.0,1044303.75,18,8,0.488549,0.604854,27.47909,1.124353,255,2532275042,2529639043,255,0.000604,0.000479,0.000125,714,80,0,0,2,0,4,1,1,4,0,0,0,5,1,0,0
0.001029,udp,dns,CON,2,2,146,178,2915.451794,31,29,567541.3125,691933.875,0,0,0.008,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,5,1,1,1,0,0,0,1,3,0,0
0.018675,tcp,-,FIN,16,18,1540,1644,1767.068323,31,29,618581.0,665274.4375,4,4,1.2242,1.070882,74.176959,2.183601,255,2677605637,536907215,255,0.000584,0.000463,0.000121,96,91,0,0,14,0,8,6,1,7,0,0,0,11,9,0,0
0.028014,tcp,-,FIN,48,52,2958,32746,3533.947248,31,29,827300.625,9171700.0,7,18,0.586766,0.54924,34.363415,0.833812,255,1474199594,3645719627,255,0.000672,0.000548,0.000124,62,630,0,0,3,0,10,1,1,1,0,0,0,2,8,0,0
3.301027,tcp,ftp,CON,42,41,2402,2880,24.840754,31,29,5683.07959,6810.001953,10,12,80.009075,82.512172,6144.052762,187.60275,255,702279855,875426646,255,0.000717,0.000537,0.00018,57,70,0,0,3,0,3,2,1,2,0,0,0,5,2,0,0
0.212855,tcp,-,FIN,66,68,3926,57474,624.838516,31,29,145338.375,2128359.75,7,27,3.270123,3.166582,183.410773,174.086723,255,2436853685,2526568000,255,0.000832,0.000691,0.000141,59,845,0,0,4,0,3,1,1,1,0,0,0,4,2,0,0
0.083905,tcp,-,FIN,64,66,3806,54798,1537.453136,31,29,357261.1875,5145629.0,7,26,1.348419,1.281908,79.531687,77.361228,255,3529820706,1380547260,255,0.000716,0.000573,0.000143,59,830,0,0,10,0,4,1,1,1,0,0,0,5,6,0,0
0.323565,tcp,-,CON,6,2,998,86,21.633983,62,252,20570.82813,1063.155762,2,1,64.713,0.001,4018.855147,0.0,255,1477789655,59766501,255,0.28101,0.062128,0.218882,166,43,0,0,4,3,3,3,1,3,0,0,0,3,3,0,0
0.013292,tcp,-,FIN,16,18,1540,1644,2482.696415,31,29,869094.1875,934697.5625,4,4,0.865667,0.754941,59.918363,1.390195,255,3177677950,1034483056,255,0.000575,0.000452,0.000123,96,91,0,0,11,0,4,4,1,4,0,0,0,6,5,0,0
0.756542,tcp,-,FIN,10,8,1612,354,22.470662,254,252,15343.49609,3278.072998,2,1,84.060222,97.970859,4666.342669,157.335156,255,3709762840,2761844490,255,0.12239,0.069476,0.052914,161,44,0,0,6,1,2,2,1,4,0,0,0,3,4,0,0
0.28278,tcp,-,FIN,26,28,4088,2976,187.424859,31,29,111210.1328,81193.86719,7,7,11.29872,10.453926,655.704185,16.909818,255,3128976426,986847593,255,0.000651,0.00052,0.000131,157,106,0,0,5,0,3,1,1,3,0,0,0,3,8,0,0
5e-06,igmp,-,INT,2,0,2120,0,200000.0051,254,0,1696000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1060,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,0
39.415215,udp,-,INT,4,0,156,0,0.076113,254,0,23.747175,0.0,0,0,13138.404,0.0,18580.508,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,0
0.930781,tcp,http,FIN,10,10,844,1188,20.412965,62,252,6532.148926,9196.578125,2,2,103.420111,95.083445,6004.811415,165.415891,255,549821144,2740157664,255,0.146534,0.074306,0.072228,84,119,1,127,2,1,2,2,1,1,0,0,1,2,1,0,0
0.012802,tcp,-,FIN,38,40,2438,19266,6014.685131,31,29,1483518.125,11738791.0,7,13,0.337595,0.323474,19.585559,18.5914,255,1840664291,1872797727,255,0.000628,0.000508,0.00012,64,482,0,0,3,0,2,1,1,2,0,0,0,1,13,0,0
0.026583,tcp,-,FIN,64,66,3806,51808,4852.72558,31,29,1127638.0,15355378.0,7,26,0.416921,0.399354,22.515747,21.110871,255,1439743526,1440051020,255,0.000743,0.000617,0.000126,59,785,0,0,16,0,5,1,1,2,0,0,0,4,1,0,0
0.044629,tcp,-,FIN,68,70,4014,59460,3069.752843,31,29,708956.0625,10506352.0,7,28,0.681862,0.649191,0.0,38.776457,255,48016433,2207453256,255,0.000615,0.000481,0.000134,59,849,0,0,10,0,3,1,1,4,0,0,0,6,4,0,0
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,46,2,14,14,12,46,0,0,0,14,46,0,1
2e-06,udp,-,INT,2,0,78,0,500000.0013,254,0,156000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,1,3,1,2,0,0,0,4,2,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.692,0.0,10.954515,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.969978,tcp,-,FIN,16,12,900,642,27.835684,254,252,6960.98291,4857.842285,5,3,63.746066,84.197633,4098.424687,122.961359,255,2126645072,2115180228,255,0.097033,0.043795,0.053238,56,54,0,0,5,1,2,2,2,5,0,0,0,2,5,0,1
0.000991,udp,dns,CON,2,2,130,162,3027.245271,31,29,524722.5,653885.0,0,0,0.011,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,1,1,1,1,0,0,0,2,3,0,0
5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,28,2,10,10,1,28,0,0,0,10,30,0,0
6.307303,tcp,-,FIN,20,8,17266,354,4.280752,254,252,20805.08984,393.195007,7,1,331.932061,887.962875,30911.35935,1379.524,255,3134419557,2023622815,255,0.206138,0.091562,0.114576,863,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,0
0.00119,udp,dns,CON,2,2,130,162,2521.008444,31,29,436974.8125,544537.8125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,1,1,1,1,0,0,0,1,6,0,0
8e-06,udp,-,INT,2,0,1950,0,125000.0003,254,0,975000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,975,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,0
0.02595,tcp,-,FIN,48,50,2974,30506,3737.957655,31,29,898034.6875,9216493.0,7,18,0.556935,0.550848,37.603086,39.067097,255,2509677024,364595143,255,0.000768,0.000603,0.000165,62,610,0,0,11,0,2,1,1,2,0,0,0,6,7,0,0
0.009965,tcp,-,FIN,36,38,2334,16290,7325.639928,31,29,1822378.375,12734170.0,7,12,0.275143,0.259417,16.267957,16.348987,255,197243439,197557862,255,0.000773,0.000616,0.000157,65,429,0,0,4,0,6,1,1,1,0,0,0,4,8,0,0
1.223433,tcp,http,FIN,358,746,19098,1087890,901.561413,31,29,124534.8125,7104153.5,2,370,3.426081,1.641574,202.170762,112.15638,255,3304694922,1156112715,255,0.000573,0.000455,0.000118,53,1458,1,0,1,0,2,1,1,1,0,0,1,3,1,0,0
0.222649,tcp,ftp-data,FIN,8,12,424,8824,85.336115,31,29,13330.39941,290645.8125,1,4,31.761285,20.187454,2155.006439,1708.620166,255,278746093,2538372949,255,0.000716,0.000581,0.000135,53,735,0,0,2,0,3,1,1,3,0,0,0,3,2,0,0
0.022065,tcp,-,FIN,22,24,2054,2478,2039.428904,31,29,710990.25,861092.1875,6,6,1.034619,0.978273,123.270929,113.682495,255,2774026402,628898737,255,0.000681,0.000534,0.000147,93,103,0,0,5,0,1,1,1,3,0,0,0,1,4,0,0
1.016165,tcp,-,FIN,14,8,8834,354,20.665935,254,252,64580.0625,2440.548584,4,1,76.056078,126.46757,5030.563379,217.642063,255,2722057125,454627146,255,0.189036,0.130883,0.058153,631,44,0,0,5,1,1,1,1,3,0,0,0,1,3,0,0
0.00502,udp,-,CON,4,4,568,304,1394.422299,31,29,678884.4375,363346.625,0,0,1.334333,1.075667,1.877842,1.50708,0,0,0,0,0.0,0.0,0.0,142,76,0,0,14,0,4,1,1,3,0,0,0,12,7,0,0
0.003558,tcp,-,FIN,20,16,1366,1832,9836.986839,31,29,2918493.5,3862844.25,5,4,0.187263,0.195733,10.123396,0.293168,255,4013869058,1864548525,255,0.000605,0.000489,0.000116,68,115,0,0,8,0,2,1,1,1,0,0,0,3,4,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.744,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,21,21,11,39,0,0,0,22,39,0,1
0.928571,tcp,ftp,FIN,12,12,632,682,24.769243,254,252,4996.925293,5393.233398,3,4,84.415547,79.746547,4039.675883,90.687914,255,2095302689,2334615619,255,0.122271,0.050685,0.071586,53,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.001032,udp,dns,CON,2,2,130,162,2906.976908,31,29,503876.0,627907.0,0,0,0.008,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,5,1,1,2,0,0,0,4,3,0,0
0.066917,tcp,-,FIN,90,92,5174,83812,2704.843224,31,29,611742.875,9910904.0,7,39,0.747753,0.745742,46.211488,46.69479,255,4094707014,1949655841,255,0.000652,0.000541,0.000111,57,911,0,0,5,0,6,1,1,5,0,0,0,7,9,0,0
0.219192,udp,-,CON,4,4,568,304,31.935472,31,29,15548.0127,8321.47168,0,0,68.045664,67.899664,96.214844,96.016852,0,0,0,0,0.0,0.0,0.0,142,76,0,0,12,0,4,1,1,3,0,0,0,11,7,0,0
0.001009,udp,dns,CON,2,2,146,178,2973.240834,31,29,578790.875,705649.1875,0,0,0.006,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,2,2,2,0,0,0,2,5,0,0
1.7e-05,udp,-,INT,2,0,194,0,58823.52838,254,0,45647060.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,97,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.696,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
0.029226,tcp,-,FIN,56,54,3406,40446,3729.55594,31,29,915896.8125,10866215.0,7,21,0.525164,0.542189,0.0,33.988682,255,913094888,3080964807,255,0.000615,0.000486,0.000129,61,749,0,0,7,0,3,1,1,1,0,0,0,6,4,0,0
0.001059,udp,dns,CON,2,2,146,178,2832.861107,31,29,551463.625,672332.375,0,0,0.002,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,4,2,0,0
0.040965,tcp,-,FIN,34,36,2230,13500,1684.364771,31,29,422799.9688,2563163.75,7,11,1.266156,1.153457,78.243053,75.890788,255,1237395932,1237715752,255,0.000725,0.000585,0.00014,66,375,0,0,5,0,5,1,1,1,0,0,0,3,8,0,0
0.551622,tcp,-,FIN,10,6,534,268,27.192535,254,252,6975.791504,3248.601562,2,1,66.852875,102.136,80.875844,175.664328,255,2458225465,1543713886,255,0.145548,0.040942,0.104606,53,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,0
0.001028,udp,dns,CON,2,2,130,162,2918.287859,31,29,505836.5625,630350.1875,0,0,0.011,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,3,2,2,2,0,0,0,2,4,0,0
0.22333,tcp,ftp-data,FIN,14,6,8928,320,85.075894,31,29,296995.4688,9564.321289,4,1,17.179231,44.532398,1586.260784,67.893836,255,3426974957,4117575411,255,0.000672,0.000545,0.000127,638,53,0,0,3,0,5,1,1,10,0,0,0,5,3,0,0
0.001067,udp,dns,CON,2,2,146,178,2811.621433,31,29,547329.0,667291.5,0,0,0.009,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,1,1,1,1,0,0,0,3,3,0,0
0.003955,tcp,http,FIN,8,10,1052,824,4298.356424,31,29,1862958.25,1500884.875,2,2,0.515857,0.380222,32.972543,0.679814,255,162067193,2308435312,255,0.000641,0.000528,0.000113,132,82,1,83,3,0,8,1,1,1,0,0,1,8,1,0,0
0.001031,udp,dns,CON,2,2,146,178,2909.796171,31,29,566440.3125,690591.625,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,7,2,0,0
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,34,2,8,8,1,34,0,0,0,8,34,0,0
0.030289,tcp,-,FIN,72,74,4238,63516,4787.216497,31,29,1104031.125,16549374.0,7,30,0.421493,0.406219,21.656267,21.498916,255,3488285665,3488624290,255,0.000742,0.000627,0.000115,59,858,0,0,3,0,4,1,1,1,0,0,0,1,6,0,0
0.036654,tcp,-,FIN,60,62,3614,50036,3301.140462,31,29,775686.1875,10744585.0,7,24,0.626,0.591,38.358905,36.715087,255,2191087763,2195939361,255,0.001941,0.001187,0.000754,60,807,0,0,6,0,1,1,1,1,0,0,0,2,4,0,0
0.030833,tcp,-,FIN,72,74,4238,63516,4702.753495,31,29,1084552.25,16257386.0,7,30,0.429873,0.419319,22.483348,22.164826,255,3307276150,1158014223,255,0.00078,0.000633,0.000147,59,858,0,0,11,0,2,1,1,2,0,0,0,2,9,0,0
2.91437,tcp,ftp,FIN,22,22,1166,1614,14.754475,62,252,3055.205811,4230.07373,7,9,138.735336,137.083339,9896.53403,11643.98198,255,46272280,1203978897,255,0.078529,0.035617,0.042912,53,73,0,0,1,1,2,1,1,2,1,1,0,1,1,0,1
59.991215,arp,-,INT,2,0,92,0,0.016669,0,0,6.134232,0.0,0,0,59995.804,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.108852,tcp,-,RST,6,2,258,86,64.307501,254,60,15801.27148,3160.254395,1,1,21.7704,0.007,1451.514956,0.0,255,3713067486,4242939486,255,0.102444,0.050461,0.051983,43,43,0,0,27,0,8,8,1,26,0,0,0,8,26,0,0
0.247079,tcp,-,FIN,40,42,2542,23508,327.83037,31,29,80265.82813,743049.8125,7,14,6.493816,6.014464,401.827362,386.979773,255,4068192702,2336113329,255,0.000618,0.000483,0.000135,64,560,0,0,2,0,4,1,1,1,0,0,0,2,3,0,0
0.748263,tcp,-,FIN,10,8,534,354,22.719284,254,252,5142.57666,3314.342773,2,1,77.341111,98.449141,4524.557093,173.799141,255,1619217264,3571567967,255,0.106547,0.059109,0.047438,53,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
0.01814,tcp,-,FIN,16,18,1540,1644,1819.184188,31,29,636824.75,684895.3125,4,4,1.187733,1.040823,72.279683,2.186495,255,1294491436,1298342330,255,0.000572,0.000444,0.000128,96,91,0,0,10,0,10,5,1,7,0,0,0,8,10,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,24,24,11,31,0,0,0,24,31,0,1
1e-05,udp,-,INT,2,0,2090,0,100000.0025,254,0,836000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1045,0,0,0,16,2,9,9,1,16,0,0,0,22,16,0,0
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,16,15,15,15,0,0,0,15,15,0,1
0.424031,tcp,ftp-data,FIN,8,12,424,8824,44.808046,31,29,6999.488281,152611.4844,1,4,60.530859,38.499274,4272.122671,3401.348082,255,3137214115,1649998110,255,0.000631,0.000536,9.5e-05,53,735,0,0,8,0,7,1,1,5,0,0,0,7,3,0,0
0.006196,tcp,-,FIN,22,24,1920,4312,7262.749988,31,29,2366688.25,5336346.0,6,6,0.277857,0.243957,17.184355,13.367208,255,2782783264,2787249986,255,0.000752,0.000584,0.000168,87,180,0,0,2,0,1,1,1,1,0,0,0,2,2,0,0
1.011882,tcp,-,CON,6,2,978,86,6.917803,62,252,6443.439453,339.960602,2,1,202.3764,0.003,12638.53288,0.0,255,1191751725,3923110803,255,0.884698,0.386896,0.497802,163,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,0
0.013959,tcp,-,FIN,16,18,1540,1644,2364.066213,31,29,827566.4375,890035.125,4,4,0.911,0.746294,60.833412,1.377442,255,2129944618,4286277664,255,0.001385,0.001269,0.000116,96,91,0,0,9,0,12,6,1,6,0,0,0,9,12,0,0
1.636558,tcp,ftp,FIN,16,12,758,682,16.49804,254,252,3475.587158,3060.080811,3,4,109.063399,139.928,6467.281976,187.237203,255,1789113294,1626033432,255,0.194041,0.097349,0.096692,47,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
1.265446,tcp,-,FIN,122,126,7820,15306,195.188108,31,29,49032.51563,95997.78125,30,32,10.455355,10.280707,629.947381,635.727019,255,4046527154,1907752689,255,0.001054,0.000916,0.000138,64,121,0,0,1,0,3,1,1,1,0,0,0,3,5,0,0
0.38731,tcp,-,FIN,10,6,534,268,38.728667,254,252,9935.194336,4626.784668,2,1,40.863667,64.625,2038.844763,89.086094,255,4086978818,1861207182,255,0.124344,0.064184,0.06016,53,45,0,0,2,1,2,2,1,2,0,0,0,2,2,0,0
5.991902,tcp,-,FIN,122,126,7818,15800,41.222304,31,29,10352.63965,20928.24609,30,32,50.349119,48.710106,3312.881644,3259.403215,255,3948212511,1829643492,255,0.000679,0.000556,0.000123,64,125,0,0,4,0,3,2,1,2,0,0,0,2,6,0,0
19.043882,tcp,ssh,FIN,330,354,26040,49578,35.864536,31,29,10906.17969,20768.03516,78,103,57.883168,53.946925,3956.813463,3818.817127,255,4268786201,4269093416,255,0.000723,0.000595,0.000128,79,140,0,0,1,0,2,1,1,1,0,0,0,5,1,0,0
0.723189,tcp,-,FIN,10,6,2516,268,20.741466,254,252,25055.69141,2477.913818,2,1,77.311222,123.460398,3982.556276,188.289703,255,2681013944,2754656371,255,0.223458,0.105882,0.117576,252,45,0,0,4,1,1,1,1,3,0,0,0,3,3,0,0
0.001743,udp,-,CON,4,4,520,304,4016.064255,31,29,1790017.25,1046471.625,0,0,0.445667,0.225667,0.625318,0.312079,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,4,1,1,3,0,0,0,3,9,0,0
0.564124,tcp,-,FIN,10,6,2516,268,26.589899,254,252,32120.59766,3176.606689,2,1,56.912,93.542398,3158.671486,134.099969,255,1518961061,1070720151,255,0.197089,0.096411,0.100678,252,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.768,0.0,10.954521,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
9e-06,i-nlsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,1
1.171269,tcp,-,CON,6,2,1012,86,5.976424,62,252,5764.6875,293.698517,2,1,234.2538,0.005,12285.49557,0.0,255,2235060511,757617186,255,0.39983,0.211406,0.188424,169,43,0,0,4,3,1,1,1,3,0,0,0,1,3,0,0
0.008191,tcp,-,FIN,24,24,2024,4312,5738.005311,31,29,1894762.625,4036625.75,6,6,0.340348,0.332783,24.927244,0.485308,255,1787275596,1787573685,255,0.000665,0.000525,0.00014,84,180,0,0,6,0,4,1,1,2,0,0,0,3,3,0,0
0.718705,tcp,ssh,FIN,32,24,3728,5474,76.526531,31,29,40205.64844,58393.91797,7,7,23.184033,31.217738,1528.460497,46.787113,255,1217196604,3367097133,255,0.000688,0.000567,0.000121,117,228,0,0,1,0,1,1,1,5,0,0,0,2,3,0,0
